image_name,tag
train_2140,5
train_2141,11
train_2142,5
train_2143,0
train_2144,5
train_2145,0
train_2146,5
train_2147,11
train_2148,5
train_2149,11
train_2150,0
train_2151,11
train_2152,5
train_2153,0
train_2154,0
train_2155,0
train_2156,0
train_2157,5
train_2158,11
train_2159,0
train_2160,5
train_2161,0
train_2162,0
train_2163,6
train_2164,6
train_2165,5
train_2166,5
train_2167,5
train_2168,5
train_2169,3
train_2170,1
train_2171,5
train_2172,10
train_2173,5
train_2174,5
train_2175,0
train_2176,0
train_2177,5
train_2178,10
train_2179,5
train_2180,10
train_2181,5
train_2182,0
train_2183,5
train_2184,5
train_2185,5
train_2186,5
train_2187,10
train_2188,10
train_2189,5
train_2190,5
train_2191,0
train_2192,5
train_2193,5
train_2194,5
train_2195,5
train_2196,5
train_2197,5
train_2198,10
train_2199,5
train_2200,10
train_2201,0
train_2202,5
train_2203,5
train_2204,0
train_2205,10
train_2206,5
train_2207,0
train_2208,5
train_2209,0
train_2210,11
train_2211,11
train_2212,5
train_2213,0
train_2214,0
train_2215,5
train_2216,11
train_2217,0
train_2218,5
train_2219,5
train_2220,5
train_2221,5
train_2222,11
train_2223,5
train_2224,2
train_2225,5
train_2226,5
train_2227,11
train_2228,5
train_2229,11
train_2230,5
train_2231,6
train_2232,5
train_2233,11
train_2234,6
train_2235,10
train_2236,6
train_2237,0
train_2238,0
train_2239,5
train_2240,0
train_2241,0
train_2242,5
train_2243,5
train_2244,0
train_2245,6
train_2246,0
train_2247,5
train_2248,0
train_2249,0
train_2250,0
train_2251,0
train_2252,0
train_2253,0
train_2254,0
train_2255,0
train_2256,10
train_2257,5
train_2258,5
train_2259,6
train_2260,5
train_2261,5
train_2262,6
train_2263,5
train_2264,11
train_2265,5
train_2266,5
train_2267,6
train_2268,0
train_2269,0
train_2270,5
train_2271,0
train_2272,5
train_2273,0
train_2274,5
train_2275,5
train_2276,0
train_2277,3
train_2278,5
train_2279,5
train_2280,5
train_2281,0
train_2282,5
train_2283,0
train_2284,11
train_2285,5
train_2286,5
train_2287,0
train_2288,5
train_2289,5
train_2290,5
train_2291,0
train_2292,5
train_2293,0
train_2294,5
train_2295,11
train_2296,5
train_2297,5
train_2298,5
train_2299,0
train_2300,3
train_2301,11
train_2302,0
train_2303,5
train_2304,5
train_2305,0
train_2306,5
train_2307,5
train_2308,10
train_2309,0
train_2310,5
train_2311,5
train_2312,0
train_2313,11
train_2314,11
train_2315,0
train_2316,5
train_2317,0
train_2318,0
train_2319,0
train_2320,5
train_2321,0
train_2322,0
train_2323,11
train_2324,0
train_2325,0
train_2326,10
train_2327,10
train_2328,11
train_2329,11
train_2330,0
train_2331,0
train_2332,5
train_2333,5
train_2334,5
train_2335,0
train_2336,11
train_2337,6
train_2338,0
train_2339,0
train_2340,5
train_2341,11
train_2342,5
train_2343,4
train_2344,5
train_2345,7
train_2346,10
train_2347,5
train_2348,5
train_2349,0
train_2350,11
train_2351,5
train_2352,0
train_2353,5
train_2354,5
train_2355,0
train_2356,5
train_2357,5
train_2358,10
train_2359,11
train_2360,0
train_2361,6
train_2362,5
train_2363,11
train_2364,5
train_2365,10
train_2366,6
train_2367,5
train_2368,0
train_2369,5
train_2370,5
train_2371,0
train_2372,5
train_2373,0
train_2374,0
train_2375,0
train_2376,5
train_2377,5
train_2378,11
train_2379,0
train_2380,6
train_2381,2
train_2382,0
train_2383,5
train_2384,0
train_2385,11
train_2386,0
train_2387,11
train_2388,11
train_2389,5
train_2390,11
train_2391,5
train_2392,11
train_2393,0
train_2394,5
train_2395,0
train_2396,6
train_2397,5
train_2398,5
train_2399,5
train_2400,0
train_2401,5
train_2402,5
train_2403,0
train_2404,5
train_2405,0
train_2406,5
train_2407,5
train_2408,2
train_2409,0
train_2410,0
train_2411,0
train_2412,2
train_2413,5
train_2414,8
train_2415,0
train_2416,5
train_2417,5
train_2418,5
train_2419,11
train_2420,5
train_2421,5
train_2422,5
train_2423,5
train_2424,6
train_2425,0
train_2426,2
train_2427,1
train_2428,11
train_2429,0
train_2430,0
train_2431,6
train_2432,0
train_2433,5
train_2434,5
train_2435,0
train_2436,5
train_2437,10
train_2438,0
train_2439,10
train_2440,0
train_2441,5
train_2442,5
train_2443,11
train_2444,0
train_2445,5
train_2446,0
train_2447,0
train_2448,11
train_2449,0
train_2450,5
train_2451,5
train_2452,0
train_2453,10
train_2454,0
train_2455,11
train_2456,5
train_2457,5
train_2458,10
train_2459,11
train_2460,0
train_2461,0
train_2462,5
train_2463,0
train_2464,0
train_2465,0
train_2466,5
train_2467,0
train_2468,0
train_2469,0
train_2470,0
train_2471,11
train_2472,0
train_2473,5
train_2474,5
train_2475,5
train_2476,5
train_2477,5
train_2478,5
train_2479,5
train_2480,0
train_2481,5
train_2482,10
train_2483,0
train_2484,8
train_2485,5
train_2486,5
train_2487,11
train_2488,0
train_2489,0
train_2490,5
train_2491,0
train_2492,0
train_2493,0
train_2494,0
train_2495,11
train_2496,0
train_2497,0
train_2498,5
train_2499,0
train_2500,5
train_2501,1
train_2502,0
train_2503,5
train_2504,6
train_2505,5
train_2506,5
train_2507,0
train_2508,11
train_2509,5
train_2510,6
train_2511,5
train_2512,0
train_2513,5
train_2514,11
train_2515,3
train_2516,6
train_2517,0
train_2518,5
train_2519,10
train_2520,5
train_2521,5
train_2522,5
train_2523,0
train_2524,0
train_2525,5
train_2526,0
train_2527,0
train_2528,11
train_2529,11
train_2530,5
train_2531,0
train_2532,0
train_2533,5
train_2534,5
train_2535,0
train_2536,5
train_2537,5
train_2538,5
train_2539,5
train_2540,11
train_2541,0
train_2542,11
train_2543,5
train_2544,0
train_2545,5
train_2546,5
train_2547,5
train_2548,0
train_2549,0
train_2550,6
train_2551,0
train_2552,5
train_2553,5
train_2554,5
train_2555,5
train_2556,0
train_2557,5
train_2558,5
train_2559,0
train_2560,0
train_2561,0
train_2562,6
train_2563,11
train_2564,5
train_2565,0
train_2566,11
train_2567,5
train_2568,5
train_2569,5
train_2570,5
train_2571,5
train_2572,5
train_2573,5
train_2574,11
train_2575,5
train_2576,5
train_2577,11
train_2578,5
train_2579,11
train_2580,11
train_2581,5
train_2582,0
train_2583,5
train_2584,0
train_2585,0
train_2586,0
train_2587,3
train_2588,6
train_2589,0
train_2590,5
train_2591,5
train_2592,5
train_2593,0
train_2594,10
train_2595,0
train_2596,0
train_2597,5
train_2598,10
train_2599,11
train_2600,11
train_2601,0
train_2602,5
train_2603,5
train_2604,3
train_2605,2
train_2606,0
train_2607,11
train_2608,5
train_2609,5
train_2610,5
train_2611,5
train_2612,0
train_2613,2
train_2614,0
train_2615,0
train_2616,5
train_2617,0
train_2618,10
train_2619,0
train_2620,5
train_2621,0
train_2622,0
train_2623,5
train_2624,0
train_2625,5
train_2626,0
train_2627,0
train_2628,5
train_2629,0
train_2630,5
train_2631,11
train_2632,6
train_2633,5
train_2634,5
train_2635,10
train_2636,6
train_2637,5
train_2638,5
train_2639,5
train_2640,5
train_2641,10
train_2642,11
train_2643,0
train_2644,0
train_2645,2
train_2646,0
train_2647,5
train_2648,6
train_2649,11
train_2650,0
train_2651,0
train_2652,5
train_2653,5
train_2654,11
train_2655,6
train_2656,0
train_2657,5
train_2658,5
train_2659,0
train_2660,6
train_2661,0
train_2662,0
train_2663,0
train_2664,6
train_2665,0
train_2666,10
train_2667,0
train_2668,0
train_2669,0
train_2670,5
train_2671,0
train_2672,5
train_2673,5
train_2674,5
train_2675,0
train_2676,10
train_2677,0
train_2678,5
train_2679,0
train_2680,5
train_2681,11
train_2682,0
train_2683,5
train_2684,6
train_2685,11
train_2686,0
train_2687,10
train_2688,11
train_2689,11
train_2690,0
train_2691,0
train_2692,11
train_2693,0
train_2694,5
train_2695,5
train_2696,10
train_2697,5
train_2698,0
train_2699,6
train_2700,10
train_2701,0
train_2702,5
train_2703,5
train_2704,11
train_2705,11
train_2706,5
train_2707,5
train_2708,5
train_2709,11
train_2710,5
train_2711,5
train_2712,1
train_2713,5
train_2714,5
train_2715,5
train_2716,0
train_2717,5
train_2718,0
train_2719,0
train_2720,5
train_2721,0
train_2722,0
train_2723,6
train_2724,5
train_2725,11
train_2726,5
train_2727,5
train_2728,0
train_2729,5
train_2730,5
train_2731,0
train_2732,0
train_2733,0
train_2734,5
train_2735,10
train_2736,11
train_2737,5
train_2738,0
train_2739,0
train_2740,5
train_2741,5
train_2742,5
train_2743,5
train_2744,5
train_2745,5
train_2746,5
train_2747,5
train_2748,0
train_2749,5
train_2750,5
train_2751,5
train_2752,3
train_2753,5
train_2754,5
train_2755,2
train_2756,11
train_2757,5
train_2758,0
train_2759,5
train_2760,5
train_2761,5
train_2762,11
train_2763,6
train_2764,11
train_2765,0
train_2766,11
train_2767,1
train_2768,5
train_2769,0
train_2770,6
train_2771,0
train_2772,5
train_2773,5
train_2774,11
train_2775,5
train_2776,5
train_2777,5
train_2778,6
train_2779,10
train_2780,0
train_2781,6
train_2782,5
train_2783,0
train_2784,5
train_2785,5
train_2786,5
train_2787,0
train_2788,8
train_2789,5
train_2790,0
train_2791,6
train_2792,0
train_2793,5
train_2794,0
train_2795,5
train_2796,6
train_2797,5
train_2798,5
train_2799,5
train_2800,5
train_2801,0
train_2802,10
train_2803,0
train_2804,5
train_2805,11
train_2806,0
train_2807,0
train_2808,0
train_2809,0
train_2810,5
train_2811,5
train_2812,5
train_2813,11
train_2814,0
train_2815,5
train_2816,5
train_2817,5
train_2818,0
train_2819,11
train_2820,5
train_2821,5
train_2822,0
train_2823,0
train_2824,0
train_2825,5
train_2826,0
train_2827,5
train_2828,5
train_2829,0
train_2830,5
train_2831,0
train_2832,0
train_2833,0
train_2834,0
train_2835,5
train_2836,0
train_2837,6
train_2838,0
train_2839,5
train_2840,5
train_2841,6
train_2842,10
train_2843,5
train_2844,0
train_2845,5
train_2846,5
train_2847,5
train_2848,11
train_2849,0
train_2850,5
train_2851,0
train_2852,2
train_2853,5
train_2854,5
train_2855,10
train_2856,0
train_2857,5
train_2858,11
train_2859,5
train_2860,0
train_2861,5
train_2862,5
train_2863,5
train_2864,10
train_2865,5
train_2866,10
train_2867,5
train_2868,5
train_2869,11
train_2870,1
train_2871,0
train_2872,0
train_2873,5
train_2874,5
train_2875,0
train_2876,0
train_2877,11
train_2878,5
train_2879,5
train_2880,11
train_2881,0
train_2882,5
train_2883,0
train_2884,5
train_2885,0
train_2886,5
train_2887,11
train_2888,5
train_2889,0
train_2890,0
train_2891,10
train_2892,5
train_2893,0
train_2894,0
train_2895,5
train_2896,11
train_2897,11
train_2898,5
train_2899,5
train_2900,6
train_2901,0
train_2902,0
train_2903,10
train_2904,6
train_2905,1
train_2906,5
train_2907,5
train_2908,10
train_2909,5
train_2910,5
train_2911,6
train_2912,0
train_2913,5
train_2914,0
train_2915,5
train_2916,10
train_2917,5
train_2918,0
train_2919,5
train_2920,5
train_2921,0
train_2922,3
train_2923,5
train_2924,11
train_2925,5
train_2926,0
train_2927,0
train_2928,5
train_2929,5
train_2930,11
train_2931,5
train_2932,5
train_2933,10
train_2934,5
train_2935,5
train_2936,5
train_2937,5
train_2938,5
train_2939,5
train_2940,5
train_2941,5
train_2942,0
train_2943,5
train_2944,5
train_2945,0
train_2946,5
train_2947,5
train_2948,0
train_2949,11
train_2950,5
train_2951,5
train_2952,5
train_2953,10
train_2954,5
train_2955,0
train_2956,0
train_2957,5
train_2958,5
train_2959,11
train_2960,5
train_2961,6
train_2962,5
train_2963,5
train_2964,5
train_2965,6
train_2966,0
train_2967,5
train_2968,5
train_2969,0
train_2970,0
train_2971,5
train_2972,5
train_2973,0
train_2974,11
train_2975,2
train_2976,0
train_2977,11
train_2978,5
train_2979,10
train_2980,2
train_2981,5
train_2982,5
train_2983,5
train_2984,5
train_2985,5
train_2986,0
train_2987,0
train_2988,2
train_2989,5
train_2990,5
train_2991,5
train_2992,5
train_2993,0
train_2994,5
train_2995,9
train_2996,5
train_2997,0
train_2998,0
train_2999,0
train_3000,11
train_3001,0
train_3002,5
train_3003,5
train_3004,1
train_3005,5
train_3006,0
train_3007,10
train_3008,0
train_3009,0
train_3010,5
train_3011,5
train_3012,11
train_3013,2
train_3014,6
train_3015,0
train_3016,0
train_3017,0
train_3018,11
train_3019,0
train_3020,0
train_3021,5
train_3022,5
train_3023,5
train_3024,5
train_3025,5
train_3026,0
train_3027,0
train_3028,5
train_3029,5
train_3030,0
train_3031,0
train_3032,5
train_3033,5
train_3034,5
train_3035,5
train_3036,6
train_3037,5
train_3038,2
train_3039,5
train_3040,0
train_3041,5
train_3042,5
train_3043,10
train_3044,0
train_3045,5
train_3046,5
train_3047,5
train_3048,5
train_3049,5
train_3050,5
train_3051,5
train_3052,5
train_3053,5
train_3054,0
train_3055,5
train_3056,0
train_3057,5
train_3058,5
train_3059,5
train_3060,5
train_3061,5
train_3062,5
train_3063,11
train_3064,0
train_3065,0
train_3066,0
train_3067,5
train_3068,0
train_3069,0
train_3070,5
train_3071,10
train_3072,0
train_3073,5
train_3074,5
train_3075,5
train_3076,5
train_3077,10
train_3078,6
train_3079,9
train_3080,0
train_3081,0
train_3082,5
train_3083,8
train_3084,0
train_3085,0
train_3086,11
train_3087,0
train_3088,0
train_3089,5
train_3090,10
train_3091,5
train_3092,11
train_3093,0
train_3094,5
train_3095,0
train_3096,6
train_3097,5
train_3098,6
train_3099,6
train_3100,1
train_3101,6
train_3102,5
train_3103,5
train_3104,5
train_3105,5
train_3106,0
train_3107,5
train_3108,5
train_3109,5
train_3110,5
train_3111,0
train_3112,5
train_3113,0
train_3114,5
train_3115,5
train_3116,5
train_3117,5
train_3118,5
train_3119,6
train_3120,5
train_3121,5
train_3122,0
train_3123,0
train_3124,5
train_3125,6
train_3126,6
train_3127,0
train_3128,6
train_3129,10
train_3130,5
train_3131,11
train_3132,11
train_3133,5
train_3134,0
train_3135,5
train_3136,6
train_3137,2
train_3138,5
train_3139,6
train_3140,0
train_3141,0
train_3142,11
train_3143,0
train_3144,0
train_3145,5
train_3146,10
train_3147,11
train_3148,5
train_3149,11
train_3150,11
train_3151,5
train_3152,11
train_3153,5
train_3154,5
train_3155,5
train_3156,5
train_3157,6
train_3158,5
train_3159,0
train_3160,0
train_3161,0
train_3162,5
train_3163,5
train_3164,5
train_3165,6
train_3166,0
train_3167,5
train_3168,10
train_3169,0
train_3170,0
train_3171,10
train_3172,11
train_3173,0
train_3174,5
train_3175,11
train_3176,6
train_3177,0
train_3178,0
train_3179,10
train_3180,5
train_3181,5
train_3182,0
train_3183,5
train_3184,5
train_3185,5
train_3186,5
train_3187,11
train_3188,11
train_3189,0
train_3190,5
train_3191,5
train_3192,0
train_3193,0
train_3194,5
train_3195,5
train_3196,5
train_3197,5
train_3198,5
train_3199,6
train_3200,0
train_3201,11
train_3202,11
train_3203,5
train_3204,0
train_3205,0
train_3206,5
train_3207,10
train_3208,10
train_3209,11
train_3210,5
train_3211,5
train_3212,11
train_3213,5
train_3214,5
train_3215,5
train_3216,10
train_3217,5
train_3218,5
train_3219,6
train_3220,5
train_3221,0
train_3222,0
train_3223,10
train_3224,5
train_3225,5
train_3226,0
train_3227,5
train_3228,9
train_3229,10
train_3230,5
train_3231,11
train_3232,0
train_3233,5
train_3234,5
train_3235,0
train_3236,5
train_3237,0
train_3238,5
train_3239,5
train_3240,10
train_3241,5
train_3242,11
train_3243,5
train_3244,5
train_3245,5
train_3246,0
train_3247,5
train_3248,0
train_3249,5
train_3250,0
train_3251,0
train_3252,5
train_3253,5
train_3254,5
train_3255,5
train_3256,5
train_3257,11
train_3258,10
train_3259,10
train_3260,0
train_3261,11
train_3262,5
train_3263,10
train_3264,5
train_3265,10
train_3266,10
train_3267,0
train_3268,0
train_3269,5
train_3270,10
train_3271,5
train_3272,0
train_3273,5
train_3274,5
train_3275,5
train_3276,0
train_3277,5
train_3278,6
train_3279,10
train_3280,5
train_3281,5
train_3282,5
train_3283,5
train_3284,5
train_3285,0
train_3286,5
train_3287,0
train_3288,2
train_3289,5
train_3290,0
train_3291,5
train_3292,5
train_3293,5
train_3294,5
train_3295,0
train_3296,0
train_3297,6
train_3298,3
train_3299,0
train_3300,6
train_3301,0
train_3302,0
train_3303,5
train_3304,11
train_3305,10
train_3306,5
train_3307,11
train_3308,5
train_3309,11
train_3310,5
train_3311,5
train_3312,5
train_3313,5
train_3314,0
train_3315,11
train_3316,10
train_3317,5
train_3318,5
train_3319,0
train_3320,0
train_3321,10
train_3322,0
train_3323,5
train_3324,0
train_3325,11
train_3326,0
train_3327,6
train_3328,0
train_3329,0
train_3330,11
train_3331,5
train_3332,0
train_3333,10
train_3334,0
train_3335,0
train_3336,11
train_3337,0
train_3338,8
train_3339,0
train_3340,6
train_3341,5
train_3342,0
train_3343,0
train_3344,10
train_3345,11
train_3346,5
train_3347,5
train_3348,5
train_3349,5
train_3350,5
train_3351,5
train_3352,5
train_3353,5
train_3354,5
train_3355,5
train_3356,5
train_3357,5
train_3358,0
train_3359,5
train_3360,6
train_3361,0
train_3362,0
train_3363,0
train_3364,5
train_3365,10
train_3366,6
train_3367,5
train_3368,6
train_3369,11
train_3370,5
train_3371,11
train_3372,5
train_3373,11
train_3374,0
train_3375,5
train_3376,5
train_3377,0
train_3378,11
train_3379,10
train_3380,11
train_3381,0
train_3382,5
train_3383,5
train_3384,5
train_3385,0
train_3386,5
train_3387,5
train_3388,0
train_3389,0
train_3390,0
train_3391,0
train_3392,5
train_3393,5
train_3394,10
train_3395,6
train_3396,5
train_3397,10
train_3398,10
train_3399,0
train_3400,0
train_3401,10
train_3402,11
train_3403,5
train_3404,0
train_3405,5
train_3406,6
train_3407,5
train_3408,1
train_3409,5
train_3410,5
train_3411,5
train_3412,0
train_3413,10
train_3414,5
train_3415,1
train_3416,2
train_3417,11
train_3418,0
train_3419,11
train_3420,5
train_3421,5
train_3422,5
train_3423,10
train_3424,10
train_3425,0
train_3426,5
train_3427,5
train_3428,5
train_3429,0
train_3430,5
train_3431,5
train_3432,5
train_3433,5
train_3434,0
train_3435,5
train_3436,0
train_3437,0
train_3438,5
train_3439,11
train_3440,0
train_3441,5
train_3442,11
train_3443,11
train_3444,0
train_3445,0
train_3446,0
train_3447,5
train_3448,5
train_3449,5
train_3450,0
train_3451,0
train_3452,10
train_3453,0
train_3454,1
train_3455,5
train_3456,6
train_3457,5
train_3458,5
train_3459,0
train_3460,5
train_3461,8
train_3462,5
train_3463,0
train_3464,0
train_3465,11
train_3466,5
train_3467,5
train_3468,6
train_3469,5
train_3470,5
train_3471,0
train_3472,5
train_3473,6
train_3474,5
train_3475,0
train_3476,5
train_3477,5
train_3478,5
train_3479,5
train_3480,0
train_3481,0
train_3482,5
train_3483,5
train_3484,5
train_3485,5
train_3486,5
train_3487,5
train_3488,0
train_3489,5
train_3490,5
train_3491,0
train_3492,5
train_3493,0
train_3494,0
train_3495,5
train_3496,0
train_3497,5
train_3498,5
train_3499,0
train_3500,11
train_3501,9
train_3502,5
